example_id,pair_id,case_id,dataset,assigned_split,judgment_hash,chunk_index,total_chunks,input_tokens,target_tokens,total_tokens,alignment_mean_similarity,alignment_min_similarity,aligned_summary_sentences,target_truncated
IN-Abs:4122:reference:chunk-0000,IN-Abs:4122:reference,4122,IN-Abs,train,e972c7d82d302a202270dc6ff654c577d09a6d4fe55fabdd08c5f27b8c1064de,0,2,2798,886,3754,0.5914350350697836,0.3122798800468445,27,False
IN-Abs:4122:reference:chunk-0001,IN-Abs:4122:reference,4122,IN-Abs,train,e972c7d82d302a202270dc6ff654c577d09a6d4fe55fabdd08c5f27b8c1064de,1,2,777,264,1111,0.5552614737640728,0.37203165888786316,11,False
IN-Abs:4123:reference:chunk-0000,IN-Abs:4123:reference,4123,IN-Abs,train,29166ae7b1661601e692f549bff9303eb7e75949733a8431fbb561c9e8872418,0,1,2471,444,2985,0.6601165950298309,0.27612560987472534,10,False
IN-Abs:4124:reference:chunk-0000,IN-Abs:4124:reference,4124,IN-Abs,train,f89fef08d77c5ed9340dabbbaedf5670a41116d4f2b95ed5f3632c5f6fba1884,0,1,2112,765,2947,0.6466028211372239,0.24629460275173187,14,False
IN-Abs:4125:reference:chunk-0000,IN-Abs:4125:reference,4125,IN-Abs,train,eda804913498629dcb8c87b59439e045b61eaa94dda65574a3206e003532bfae,0,2,2768,675,3513,0.5571111619472504,0.21925029158592224,20,False
IN-Abs:4125:reference:chunk-0001,IN-Abs:4125:reference,4125,IN-Abs,train,eda804913498629dcb8c87b59439e045b61eaa94dda65574a3206e003532bfae,1,2,280,165,515,0.7243709564208984,0.6637004613876343,4,False
IN-Abs:4126:reference:chunk-0000,IN-Abs:4126:reference,4126,IN-Abs,train,f52b9519183b18bb7ecc4ef67a95991bda32451853a0ab25304b75eaaf63957e,0,2,2789,361,3220,0.6363587048318651,0.2902619242668152,9,False
IN-Abs:4126:reference:chunk-0001,IN-Abs:4126:reference,4126,IN-Abs,train,f52b9519183b18bb7ecc4ef67a95991bda32451853a0ab25304b75eaaf63957e,1,2,1774,484,2328,0.6440855318849737,0.49930447340011597,11,False
IN-Abs:4127:reference:chunk-0000,IN-Abs:4127:reference,4127,IN-Abs,train,c82b7f8908b60c3ed7f93fee9c629d6c975b0ddda2ec054e9a2ee65a99bea05d,0,1,2076,570,2716,0.6065254128641553,0.357636421918869,18,False
IN-Abs:4128:reference:chunk-0000,IN-Abs:4128:reference,4128,IN-Abs,train,0ded6e9318f81a65550ffc6d82e194259f208fe6c79a2ee300742e263aeefaaa,0,12,2780,938,3789,0.634874266774758,0.22604328393936157,23,False
IN-Abs:4128:reference:chunk-0001,IN-Abs:4128:reference,4128,IN-Abs,train,0ded6e9318f81a65550ffc6d82e194259f208fe6c79a2ee300742e263aeefaaa,1,12,2748,273,3092,0.5923992395401001,0.20626652240753174,8,False
IN-Abs:4128:reference:chunk-0002,IN-Abs:4128:reference,4128,IN-Abs,train,0ded6e9318f81a65550ffc6d82e194259f208fe6c79a2ee300742e263aeefaaa,2,12,2779,603,3453,0.6758983475821358,0.39426466822624207,14,False
IN-Abs:4128:reference:chunk-0003,IN-Abs:4128:reference,4128,IN-Abs,train,0ded6e9318f81a65550ffc6d82e194259f208fe6c79a2ee300742e263aeefaaa,3,12,2770,554,3395,0.6558080936471621,0.290223091840744,12,False
IN-Abs:4128:reference:chunk-0004,IN-Abs:4128:reference,4128,IN-Abs,train,0ded6e9318f81a65550ffc6d82e194259f208fe6c79a2ee300742e263aeefaaa,4,12,2773,945,3789,0.6374967132623379,0.21384498476982117,26,False
IN-Abs:4128:reference:chunk-0005,IN-Abs:4128:reference,4128,IN-Abs,train,0ded6e9318f81a65550ffc6d82e194259f208fe6c79a2ee300742e263aeefaaa,5,12,2792,304,3167,0.6956747490912676,0.21401150524616241,8,False
IN-Abs:4128:reference:chunk-0006,IN-Abs:4128:reference,4128,IN-Abs,train,0ded6e9318f81a65550ffc6d82e194259f208fe6c79a2ee300742e263aeefaaa,6,12,2753,999,3823,0.7216919187841744,0.3872528076171875,29,True
IN-Abs:4128:reference:chunk-0007,IN-Abs:4128:reference,4128,IN-Abs,train,0ded6e9318f81a65550ffc6d82e194259f208fe6c79a2ee300742e263aeefaaa,7,12,2758,187,3016,0.6034582654635111,0.400027871131897,6,False
IN-Abs:4128:reference:chunk-0008,IN-Abs:4128:reference,4128,IN-Abs,train,0ded6e9318f81a65550ffc6d82e194259f208fe6c79a2ee300742e263aeefaaa,8,12,2748,189,3008,0.6486705456461225,0.5274875164031982,7,False
IN-Abs:4128:reference:chunk-0009,IN-Abs:4128:reference,4128,IN-Abs,train,0ded6e9318f81a65550ffc6d82e194259f208fe6c79a2ee300742e263aeefaaa,9,12,2778,415,3265,0.6796418482607062,0.3292660117149353,11,False
IN-Abs:4128:reference:chunk-0010,IN-Abs:4128:reference,4128,IN-Abs,train,0ded6e9318f81a65550ffc6d82e194259f208fe6c79a2ee300742e263aeefaaa,10,12,2782,278,3132,0.7279390792051951,0.6091986894607544,6,False
IN-Abs:4129:reference:chunk-0000,IN-Abs:4129:reference,4129,IN-Abs,train,b7add9fb1a54ea37c5e3ab1f1828af76a8b0d321971d787abc740755a6cc908f,0,1,1985,637,2692,0.5798274957471423,0.35362687706947327,18,False
IN-Abs:413:reference:chunk-0000,IN-Abs:413:reference,413,IN-Abs,train,8c71da5f467b306af671abe7fdf2ea7fa1fd7e7478429d63acd612403c6bf886,0,2,2791,66,2927,0.39552653431892393,0.24960193037986755,5,False
IN-Abs:413:reference:chunk-0001,IN-Abs:413:reference,413,IN-Abs,train,8c71da5f467b306af671abe7fdf2ea7fa1fd7e7478429d63acd612403c6bf886,1,2,1660,243,1973,0.669782992452383,0.4483068883419037,8,False
IN-Abs:4130:reference:chunk-0000,IN-Abs:4130:reference,4130,IN-Abs,train,ca89b911cbe328c6e2305ff74311eefad3dab4a064d7e166f60b44322bc75209,0,2,2778,835,3683,0.6556363105773926,0.3384900987148285,21,False
IN-Abs:4130:reference:chunk-0001,IN-Abs:4130:reference,4130,IN-Abs,train,ca89b911cbe328c6e2305ff74311eefad3dab4a064d7e166f60b44322bc75209,1,2,456,228,754,0.6640825271606445,0.5135958790779114,6,False
IN-Abs:4131:reference:chunk-0000,IN-Abs:4131:reference,4131,IN-Abs,train,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,0,17,2772,627,3470,0.6344001833349466,0.40865612030029297,16,False
IN-Abs:4131:reference:chunk-0001,IN-Abs:4131:reference,4131,IN-Abs,train,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,1,17,2793,40,2904,0.42747944593429565,0.29166579246520996,2,False
IN-Abs:4131:reference:chunk-0003,IN-Abs:4131:reference,4131,IN-Abs,train,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,3,17,2785,403,3259,0.5618165688855308,0.2982483506202698,14,False
IN-Abs:4131:reference:chunk-0004,IN-Abs:4131:reference,4131,IN-Abs,train,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,4,17,2795,337,3203,0.6014150414201949,0.38143008947372437,9,False
IN-Abs:4131:reference:chunk-0005,IN-Abs:4131:reference,4131,IN-Abs,train,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,5,17,2797,381,3249,0.6137585997581482,0.369098961353302,10,False
IN-Abs:4131:reference:chunk-0006,IN-Abs:4131:reference,4131,IN-Abs,train,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,6,17,2784,545,3400,0.5823178142309189,0.20350870490074158,16,False
IN-Abs:4131:reference:chunk-0007,IN-Abs:4131:reference,4131,IN-Abs,train,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,7,17,2796,234,3101,0.5875445157289505,0.4108256995677948,8,False
IN-Abs:4131:reference:chunk-0008,IN-Abs:4131:reference,4131,IN-Abs,train,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,8,17,2772,310,3153,0.6318068355321884,0.37836119532585144,6,False
IN-Abs:4131:reference:chunk-0009,IN-Abs:4131:reference,4131,IN-Abs,train,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,9,17,2785,124,2981,0.7370175421237946,0.7296095490455627,2,False
IN-Abs:4131:reference:chunk-0010,IN-Abs:4131:reference,4131,IN-Abs,train,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,10,17,2763,72,2907,0.6984740098317465,0.653278112411499,3,False
IN-Abs:4131:reference:chunk-0011,IN-Abs:4131:reference,4131,IN-Abs,train,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,11,17,2795,327,3194,0.6899808247884115,0.5457769632339478,6,False
IN-Abs:4131:reference:chunk-0013,IN-Abs:4131:reference,4131,IN-Abs,train,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,13,17,2799,834,3705,0.5209188280683575,0.22510409355163574,33,False
IN-Abs:4131:reference:chunk-0014,IN-Abs:4131:reference,4131,IN-Abs,train,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,14,17,2786,808,3666,0.6617317162454128,0.29622578620910645,24,False
IN-Abs:4131:reference:chunk-0015,IN-Abs:4131:reference,4131,IN-Abs,train,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,15,17,2765,93,2930,0.6168671250343323,0.27511507272720337,3,False
IN-Abs:4131:reference:chunk-0016,IN-Abs:4131:reference,4131,IN-Abs,train,995c434d236b6558d0c99d8cdaaf861b0984bf8b64410b98ed89d252fe0cff45,16,17,1451,243,1766,0.6600892146428426,0.5489141345024109,6,False
IN-Abs:4133:reference:chunk-0000,IN-Abs:4133:reference,4133,IN-Abs,train,5a237f30a82458ca2e5f5b62e9a16efc35d4dc145ecb325e0b8d1c844e1061f8,0,2,2782,474,3326,0.6172328270398654,0.4644814133644104,13,False
IN-Abs:4133:reference:chunk-0001,IN-Abs:4133:reference,4133,IN-Abs,train,5a237f30a82458ca2e5f5b62e9a16efc35d4dc145ecb325e0b8d1c844e1061f8,1,2,1115,361,1546,0.5711971548470584,0.43265941739082336,11,False
IN-Abs:4134:reference:chunk-0000,IN-Abs:4134:reference,4134,IN-Abs,train,20970a141705b017adef5c46eecef1cd4c3248beeefb70327944da971c59c7a6,0,2,2774,625,3469,0.7040128509203593,0.2642846703529358,12,False
IN-Abs:4134:reference:chunk-0001,IN-Abs:4134:reference,4134,IN-Abs,train,20970a141705b017adef5c46eecef1cd4c3248beeefb70327944da971c59c7a6,1,2,2345,871,3286,0.6884742645840896,0.46669062972068787,19,False
IN-Abs:4136:reference:chunk-0000,IN-Abs:4136:reference,4136,IN-Abs,train,504d35e4cf79b757885433b82faf3080bce718b87ab6e1971e2ae1177e7ddc96,0,2,2772,492,3334,0.5607013340507235,0.30585145950317383,14,False
IN-Abs:4136:reference:chunk-0001,IN-Abs:4136:reference,4136,IN-Abs,train,504d35e4cf79b757885433b82faf3080bce718b87ab6e1971e2ae1177e7ddc96,1,2,2635,435,3140,0.7152923345565796,0.5861845016479492,8,False
IN-Abs:4137:reference:chunk-0000,IN-Abs:4137:reference,4137,IN-Abs,train,a8577145ddf90e0dcce0b946da4ac21503ac19f28612338e52f697355f21c766,0,2,2762,916,3748,0.6924230144137428,0.4772968888282776,21,False
IN-Abs:4137:reference:chunk-0001,IN-Abs:4137:reference,4137,IN-Abs,train,a8577145ddf90e0dcce0b946da4ac21503ac19f28612338e52f697355f21c766,1,2,256,43,369,0.3949582626422246,0.248393252491951,3,False
IN-Abs:4138:reference:chunk-0000,IN-Abs:4138:reference,4138,IN-Abs,train,492ea5e7c405d0d38f6783e0656b5a5eb7bf6a3df0f7fc299a5279caf235fa78,0,4,2774,754,3598,0.6344613984227181,0.4072675108909607,20,False
IN-Abs:4138:reference:chunk-0001,IN-Abs:4138:reference,4138,IN-Abs,train,492ea5e7c405d0d38f6783e0656b5a5eb7bf6a3df0f7fc299a5279caf235fa78,1,4,2632,993,3695,0.6719094669377362,0.28786903619766235,27,True
IN-Abs:4138:reference:chunk-0002,IN-Abs:4138:reference,4138,IN-Abs,train,492ea5e7c405d0d38f6783e0656b5a5eb7bf6a3df0f7fc299a5279caf235fa78,2,4,2776,583,3429,0.565973632534345,0.20152001082897186,15,False
IN-Abs:4138:reference:chunk-0003,IN-Abs:4138:reference,4138,IN-Abs,train,492ea5e7c405d0d38f6783e0656b5a5eb7bf6a3df0f7fc299a5279caf235fa78,3,4,470,271,811,0.5853624269366264,0.39904576539993286,8,False
IN-Abs:4139:reference:chunk-0000,IN-Abs:4139:reference,4139,IN-Abs,train,568903b38cdec0c08e2b9b5d71583e334b54f64f856174de99235a568b3bae7c,0,2,2783,215,3068,0.5837439112365246,0.22836145758628845,8,False
IN-Abs:4139:reference:chunk-0001,IN-Abs:4139:reference,4139,IN-Abs,train,568903b38cdec0c08e2b9b5d71583e334b54f64f856174de99235a568b3bae7c,1,2,1475,724,2269,0.6717184100832257,0.36840641498565674,21,False
IN-Abs:4140:reference:chunk-0000,IN-Abs:4140:reference,4140,IN-Abs,train,980cc6b26bcfcf1e2859a4b73abe5ad846ac1a20ebc0dc86ee0304d99ec57276,0,2,2789,908,3767,0.5578636085545575,0.2055063545703888,27,False
IN-Abs:4141:reference:chunk-0000,IN-Abs:4141:reference,4141,IN-Abs,train,1021c366e474cd0d207fab0a06476ab3cb9fbc7bb7aa18f3b955c1032edf55d0,0,3,2683,470,3223,0.6533830314874649,0.39503318071365356,8,False
IN-Abs:4141:reference:chunk-0001,IN-Abs:4141:reference,4141,IN-Abs,train,1021c366e474cd0d207fab0a06476ab3cb9fbc7bb7aa18f3b955c1032edf55d0,1,3,2796,948,3814,0.6248501278460026,0.20190684497356415,16,False
IN-Abs:4141:reference:chunk-0002,IN-Abs:4141:reference,4141,IN-Abs,train,1021c366e474cd0d207fab0a06476ab3cb9fbc7bb7aa18f3b955c1032edf55d0,2,3,1262,506,1838,0.7245877459645271,0.4880129098892212,8,False
IN-Abs:4142:reference:chunk-0000,IN-Abs:4142:reference,4142,IN-Abs,train,ae5fe1f8f142c813ce15c92526cfc75bde7366813c02aa4fd5cfd352bc1172f4,0,1,554,169,793,0.5515811145305634,0.3576803505420685,5,False
IN-Abs:4143:reference:chunk-0000,IN-Abs:4143:reference,4143,IN-Abs,train,a683974fc4392a4cc56a21e4af864876db99c80847c0dd7017b843f5c57a08e7,0,1,879,252,1201,0.5975064283067529,0.3823094069957733,11,False
IN-Abs:4144:reference:chunk-0000,IN-Abs:4144:reference,4144,IN-Abs,train,d8a4ae3bdd0d926b6043de517fcfc7c3afcd982147de74e0bfe79e6d256a1773,0,3,2798,997,3865,0.5768853297287767,0.21670226752758026,22,True
IN-Abs:4144:reference:chunk-0001,IN-Abs:4144:reference,4144,IN-Abs,train,d8a4ae3bdd0d926b6043de517fcfc7c3afcd982147de74e0bfe79e6d256a1773,1,3,2787,583,3440,0.6075157733524547,0.34767189621925354,17,False
IN-Abs:4144:reference:chunk-0002,IN-Abs:4144:reference,4144,IN-Abs,train,d8a4ae3bdd0d926b6043de517fcfc7c3afcd982147de74e0bfe79e6d256a1773,2,3,361,149,580,0.5023716241121292,0.3050004243850708,4,False
IN-Abs:4145:reference:chunk-0000,IN-Abs:4145:reference,4145,IN-Abs,train,6e97e86537f98aaa83680b889dd2ba95f6f84ce3eb40922551da31c20e70d82a,0,4,2791,328,3189,0.6322686672210693,0.2736828923225403,10,False
IN-Abs:4145:reference:chunk-0001,IN-Abs:4145:reference,4145,IN-Abs,train,6e97e86537f98aaa83680b889dd2ba95f6f84ce3eb40922551da31c20e70d82a,1,4,2779,255,3104,0.622084766626358,0.20277678966522217,4,False
IN-Abs:4145:reference:chunk-0002,IN-Abs:4145:reference,4145,IN-Abs,train,6e97e86537f98aaa83680b889dd2ba95f6f84ce3eb40922551da31c20e70d82a,2,4,2765,994,3829,0.6890245214104652,0.2371654510498047,20,True
IN-Abs:4145:reference:chunk-0003,IN-Abs:4145:reference,4145,IN-Abs,train,6e97e86537f98aaa83680b889dd2ba95f6f84ce3eb40922551da31c20e70d82a,3,4,1910,563,2543,0.7691714829868741,0.3732960820198059,9,False
IN-Abs:4147:reference:chunk-0000,IN-Abs:4147:reference,4147,IN-Abs,train,ee36b38930b4d5ba4f22a2623b3a7b9af4e4ba84d7add776c0e809540fab3054,0,4,2768,477,3315,0.5662892075876395,0.24007250368595123,12,False
IN-Abs:4147:reference:chunk-0001,IN-Abs:4147:reference,4147,IN-Abs,train,ee36b38930b4d5ba4f22a2623b3a7b9af4e4ba84d7add776c0e809540fab3054,1,4,2789,727,3586,0.652696339523091,0.3642953038215637,17,False
IN-Abs:4147:reference:chunk-0002,IN-Abs:4147:reference,4147,IN-Abs,train,ee36b38930b4d5ba4f22a2623b3a7b9af4e4ba84d7add776c0e809540fab3054,2,4,2778,448,3296,0.6690274178981781,0.469943106174469,8,False
IN-Abs:4147:reference:chunk-0003,IN-Abs:4147:reference,4147,IN-Abs,train,ee36b38930b4d5ba4f22a2623b3a7b9af4e4ba84d7add776c0e809540fab3054,3,4,2459,392,2921,0.592474891589238,0.25815948843955994,13,False
IN-Abs:4148:reference:chunk-0000,IN-Abs:4148:reference,4148,IN-Abs,train,99be02485f49898184aed75a76aa46fdfaee90500ad7dceb3f4bee6df8b63477,0,4,2799,645,3514,0.4788432458513661,0.2040431648492813,19,False
IN-Abs:4148:reference:chunk-0001,IN-Abs:4148:reference,4148,IN-Abs,train,99be02485f49898184aed75a76aa46fdfaee90500ad7dceb3f4bee6df8b63477,1,4,2728,885,3683,0.5954894758760929,0.21345502138137817,24,False
IN-Abs:4148:reference:chunk-0002,IN-Abs:4148:reference,4148,IN-Abs,train,99be02485f49898184aed75a76aa46fdfaee90500ad7dceb3f4bee6df8b63477,2,4,2795,652,3517,0.5858300924301147,0.23785129189491272,21,False
IN-Abs:4148:reference:chunk-0003,IN-Abs:4148:reference,4148,IN-Abs,train,99be02485f49898184aed75a76aa46fdfaee90500ad7dceb3f4bee6df8b63477,3,4,1129,376,1575,0.5459475914637247,0.35288166999816895,15,False
IN-Abs:4149:reference:chunk-0000,IN-Abs:4149:reference,4149,IN-Abs,train,8c5c01779f19ce4966fe3d9879a6654c943d4bb8813672362a28d0d0b1251d0d,0,1,2629,918,3617,0.6647930533989616,0.29932957887649536,23,False
IN-Abs:4150:reference:chunk-0000,IN-Abs:4150:reference,4150,IN-Abs,train,0bc745156306db5ab5a7de4d1a893c1cd16228e04ddb951760cd3487ee074a83,0,5,2798,480,3348,0.6534894108772278,0.27939003705978394,11,False
IN-Abs:4150:reference:chunk-0001,IN-Abs:4150:reference,4150,IN-Abs,train,0bc745156306db5ab5a7de4d1a893c1cd16228e04ddb951760cd3487ee074a83,1,5,2794,265,3129,0.5955086009843009,0.29503995180130005,7,False
IN-Abs:4150:reference:chunk-0002,IN-Abs:4150:reference,4150,IN-Abs,train,0bc745156306db5ab5a7de4d1a893c1cd16228e04ddb951760cd3487ee074a83,2,5,2725,180,2975,0.6214232921600342,0.2854592800140381,5,False
IN-Abs:4150:reference:chunk-0003,IN-Abs:4150:reference,4150,IN-Abs,train,0bc745156306db5ab5a7de4d1a893c1cd16228e04ddb951760cd3487ee074a83,3,5,2765,102,2937,0.6441681583722433,0.5103790163993835,3,False
IN-Abs:4150:reference:chunk-0004,IN-Abs:4150:reference,4150,IN-Abs,train,0bc745156306db5ab5a7de4d1a893c1cd16228e04ddb951760cd3487ee074a83,4,5,2029,117,2216,0.6820093840360641,0.6261340975761414,4,False
IN-Abs:4151:reference:chunk-0000,IN-Abs:4151:reference,4151,IN-Abs,train,81a5e976e380249b6d9d21aef927e965eab1777bc032d996c386034f6d6539e3,0,1,1295,343,1708,0.64801931923086,0.44582533836364746,11,False
IN-Abs:4153:reference:chunk-0000,IN-Abs:4153:reference,4153,IN-Abs,train,d89bff902a7f41bfde9e2b679337cae2135451203161f020371f6b275eb32983,0,2,2745,999,3814,0.6189068580667177,0.2607397735118866,36,True
IN-Abs:4153:reference:chunk-0001,IN-Abs:4153:reference,4153,IN-Abs,train,d89bff902a7f41bfde9e2b679337cae2135451203161f020371f6b275eb32983,1,2,472,143,685,0.6691379376820156,0.5904862880706787,7,False
IN-Abs:4154:reference:chunk-0000,IN-Abs:4154:reference,4154,IN-Abs,train,b46df197fdc9523c9e1a4f84f8bfddd33b196969cb877792fef9eeb0da3ad438,0,2,2748,544,3362,0.5602470390936908,0.20903190970420837,17,False
IN-Abs:4154:reference:chunk-0001,IN-Abs:4154:reference,4154,IN-Abs,train,b46df197fdc9523c9e1a4f84f8bfddd33b196969cb877792fef9eeb0da3ad438,1,2,412,407,889,0.6822958350181579,0.5023208856582642,10,False
IN-Abs:4155:reference:chunk-0000,IN-Abs:4155:reference,4155,IN-Abs,train,b3c2cb4af9dce2cc89c443b882b3994ef61fddc8491de249925e978ca3e89d36,0,2,2769,649,3488,0.6854743233748845,0.36110740900039673,14,False
IN-Abs:4155:reference:chunk-0001,IN-Abs:4155:reference,4155,IN-Abs,train,b3c2cb4af9dce2cc89c443b882b3994ef61fddc8491de249925e978ca3e89d36,1,2,2065,935,3070,0.6743014509027655,0.3815726935863495,22,False
IN-Abs:4156:reference:chunk-0000,IN-Abs:4156:reference,4156,IN-Abs,train,282d58c5b3238291a82ae35dba69eec3bc65ea190182e0702b3482cd64534523,0,1,2592,996,3658,0.5571689463474534,0.26389116048812866,44,True
IN-Abs:4157:reference:chunk-0000,IN-Abs:4157:reference,4157,IN-Abs,train,12082f43e90323e1a1a1b2e38e8f9d9749fbed4293928b0e08f842851b6bf79a,0,2,2778,340,3188,0.6564054829733712,0.5008716583251953,7,False
IN-Abs:4157:reference:chunk-0001,IN-Abs:4157:reference,4157,IN-Abs,train,12082f43e90323e1a1a1b2e38e8f9d9749fbed4293928b0e08f842851b6bf79a,1,2,2513,980,3563,0.705087059073978,0.45486846566200256,18,True
IN-Abs:4158:reference:chunk-0000,IN-Abs:4158:reference,4158,IN-Abs,train,4e81ee119adae7651c7f6340f2f1ab544e06b3d8f945c7354567f255dc51ab08,0,1,644,278,992,0.4822713380510157,0.2202010452747345,11,False
IN-Abs:4159:reference:chunk-0000,IN-Abs:4159:reference,4159,IN-Abs,train,5296e35fc1a3233238324577698f6450441367fec322c4ef8769e63a7c4c6480,0,1,1253,238,1561,0.5963879972696304,0.36534032225608826,10,False
IN-Abs:416:reference:chunk-0000,IN-Abs:416:reference,416,IN-Abs,train,11ff749f8197ad3a4e861a74d82ced3df6e6fc566e0996191f8b9567add5b167,0,2,2781,270,3121,0.6023008326689402,0.2440997064113617,6,False
IN-Abs:416:reference:chunk-0001,IN-Abs:416:reference,416,IN-Abs,train,11ff749f8197ad3a4e861a74d82ced3df6e6fc566e0996191f8b9567add5b167,1,2,226,26,322,0.7158601880073547,0.7158601880073547,1,False
IN-Abs:4160:reference:chunk-0000,IN-Abs:4160:reference,4160,IN-Abs,train,29306754070fda87fcf68bbde72fa82aeecbb48ced17470a459ec30ee0d3e35d,0,1,1323,268,1661,0.6639355591365269,0.34187811613082886,7,False
IN-Abs:4161:reference:chunk-0000,IN-Abs:4161:reference,4161,IN-Abs,train,ae38f4f1e201c708139d91456a4940cdffcc1f46e0efb8a3cfe33845f3461c1b,0,1,833,384,1287,0.5228985122271946,0.33590829372406006,14,False
IN-Abs:4163:reference:chunk-0000,IN-Abs:4163:reference,4163,IN-Abs,train,432262369c1823b5ac832cef15b03bd2bdb994d2ffd83ac2a509bd519d92964b,0,3,2775,999,3844,0.5659000826318089,0.20272383093833923,41,True
IN-Abs:4163:reference:chunk-0001,IN-Abs:4163:reference,4163,IN-Abs,train,432262369c1823b5ac832cef15b03bd2bdb994d2ffd83ac2a509bd519d92964b,1,3,2726,750,3546,0.564333176612854,0.2105034738779068,30,False
IN-Abs:4163:reference:chunk-0002,IN-Abs:4163:reference,4163,IN-Abs,train,432262369c1823b5ac832cef15b03bd2bdb994d2ffd83ac2a509bd519d92964b,2,3,808,231,1109,0.6820263961950938,0.5421862602233887,6,False
IN-Abs:4164:reference:chunk-0000,IN-Abs:4164:reference,4164,IN-Abs,train,fad41420e38da6e7350dc26c56561c5ffc0543f8923096470b5f1a7238926ede,0,5,2789,236,3095,0.5526163743601905,0.24504151940345764,9,False
IN-Abs:4164:reference:chunk-0001,IN-Abs:4164:reference,4164,IN-Abs,train,fad41420e38da6e7350dc26c56561c5ffc0543f8923096470b5f1a7238926ede,1,5,2784,342,3196,0.5882860695322355,0.3434598743915558,12,False
IN-Abs:4164:reference:chunk-0002,IN-Abs:4164:reference,4164,IN-Abs,train,fad41420e38da6e7350dc26c56561c5ffc0543f8923096470b5f1a7238926ede,2,5,2789,84,2943,0.6463419993718466,0.5912938117980957,3,False
IN-Abs:4164:reference:chunk-0003,IN-Abs:4164:reference,4164,IN-Abs,train,fad41420e38da6e7350dc26c56561c5ffc0543f8923096470b5f1a7238926ede,3,5,2790,229,3089,0.6371914999825614,0.5100292563438416,7,False
IN-Abs:4164:reference:chunk-0004,IN-Abs:4164:reference,4164,IN-Abs,train,fad41420e38da6e7350dc26c56561c5ffc0543f8923096470b5f1a7238926ede,4,5,788,415,1273,0.6881806116837722,0.5336425304412842,13,False
IN-Abs:4165:reference:chunk-0000,IN-Abs:4165:reference,4165,IN-Abs,train,496beb2bf120fd5d8afa144fd1054c5bea136d787a6c6dc3577119c33e8d5298,0,6,2764,222,3056,0.49528970652156407,0.21548959612846375,9,False
IN-Abs:4165:reference:chunk-0001,IN-Abs:4165:reference,4165,IN-Abs,train,496beb2bf120fd5d8afa144fd1054c5bea136d787a6c6dc3577119c33e8d5298,1,6,2768,651,3489,0.5939246784238255,0.3497317135334015,17,False
IN-Abs:4165:reference:chunk-0002,IN-Abs:4165:reference,4165,IN-Abs,train,496beb2bf120fd5d8afa144fd1054c5bea136d787a6c6dc3577119c33e8d5298,2,6,2782,205,3057,0.6381827848298209,0.4389001727104187,7,False
