case_id,dataset,split,filename,judgment_member,judgment_encoding,judgment_hash,summary_count,judgment_characters,judgment_words,judgment_sentences,judgment_approx_tokens
2446,IN-Abs,train,2446.txt,dataset/IN-Abs/train-data/judgement/2446.txt,utf-8,fe76c31defed600099e00a9f2d0df03b609ed1d3c3f20168bb4966d5510f2448,1,6523,1079,50,1403
245,IN-Abs,train,245.txt,dataset/IN-Abs/train-data/judgement/245.txt,utf-8,c7107919d032b58766ef71c78144d9d5a3d0270f48715ab50e09025cff735249,1,43651,7550,296,9815
2456,IN-Abs,train,2456.txt,dataset/IN-Abs/train-data/judgement/2456.txt,utf-8,ccfce936da08d8bf420b11484d5811ad418ae988dd38308b599d248d839920f9,1,15696,2833,71,3683
2461,IN-Abs,train,2461.txt,dataset/IN-Abs/train-data/judgement/2461.txt,utf-8,83f4f2c5f07ff81924e3a138750823525cb720bec7bc5952659c93395db83de9,1,20481,3627,152,4715
247,IN-Abs,train,247.txt,dataset/IN-Abs/train-data/judgement/247.txt,utf-8,8648962074b33d691b6d06bdb4c2b92db80c1919247c1fa3b6d67ac35a087514,1,15316,2650,96,3445
2480,IN-Abs,train,2480.txt,dataset/IN-Abs/train-data/judgement/2480.txt,utf-8,d7d1dbb3c378b1af1ef721fe97de785d83686eaafdf7eaa8fb303c2516e2612f,1,10619,1887,87,2453
2482,IN-Abs,train,2482.txt,dataset/IN-Abs/train-data/judgement/2482.txt,utf-8,73d5afac69b7d5c7471898c4ef93c701225114682680b20351341cea3ed317b2,1,24442,4280,161,5564
2484,IN-Abs,train,2484.txt,dataset/IN-Abs/train-data/judgement/2484.txt,utf-8,1e6c07c3db0446b14655cec09ce463e8dba73f6c3c79b8c67827654c2e197c16,1,19465,3320,158,4316
2488,IN-Abs,train,2488.txt,dataset/IN-Abs/train-data/judgement/2488.txt,utf-8,0eec2a9d62a1ac09f889d120e5f421d5798c7fa05d1fc8c36482a1d06b005d8b,1,79136,13901,749,18071
2507,IN-Abs,train,2507.txt,dataset/IN-Abs/train-data/judgement/2507.txt,utf-8,d8575b7825c6f2b6ae11a4f176ddcba80077498f3159deea83960d8cf0fc7b96,1,15331,2673,107,3475
251,IN-Abs,train,251.txt,dataset/IN-Abs/train-data/judgement/251.txt,utf-8,fce54bdfa5fa08b453ca19b2de6795bbafd1727d7cd0ebfb89c379d72ff48adc,1,17263,3050,103,3965
2514,IN-Abs,train,2514.txt,dataset/IN-Abs/train-data/judgement/2514.txt,utf-8,75f4b01312208da628142b9d6824ecabd56fcdc52c8d47c65c8373395c850a25,1,15571,2739,140,3561
2534,IN-Abs,train,2534.txt,dataset/IN-Abs/train-data/judgement/2534.txt,utf-8,c338fe8f24eafb4317f3808cd52ff85272454bebe0700937d60a68e3841c01a5,1,29644,5090,248,6617
2535,IN-Abs,train,2535.txt,dataset/IN-Abs/train-data/judgement/2535.txt,utf-8,db250485985689c92c26f48f8f7dd2ed59c642d52aca1b24963f62e235a7bbae,1,73109,12867,602,16727
2538,IN-Abs,train,2538.txt,dataset/IN-Abs/train-data/judgement/2538.txt,utf-8,c6cbab0e35ec35587bce25780e960a881737ecf5de5ac1b05f4b13b650dede11,1,8488,1483,104,1928
2547,IN-Abs,train,2547.txt,dataset/IN-Abs/train-data/judgement/2547.txt,utf-8,2c58b894f687b04d601e0785abb8878db27109317fd02cf498882f9364f369b4,1,35363,5932,209,7712
2554,IN-Abs,train,2554.txt,dataset/IN-Abs/train-data/judgement/2554.txt,utf-8,848342c1de87122ae9816091b76339cc8522144cc3fa1aa22953e23fa78a8d14,1,9303,1608,64,2090
2556,IN-Abs,train,2556.txt,dataset/IN-Abs/train-data/judgement/2556.txt,utf-8,2682a41731504435b693cb18db59bea812e541e0d76ec2ab8f42961fac3572d7,1,30236,5260,324,6838
2563,IN-Abs,train,2563.txt,dataset/IN-Abs/train-data/judgement/2563.txt,utf-8,a5143cc8f4a8bf9f24fe3e17a43df1e06d875dada69b40380dea1e9c8e6d1ac2,1,20536,3719,229,4835
2566,IN-Abs,train,2566.txt,dataset/IN-Abs/train-data/judgement/2566.txt,utf-8,a19f94441133326d40876e40d46ac106895dcb81e2496827ff734aa2cc439d18,1,33526,5899,246,7669
2569,IN-Abs,train,2569.txt,dataset/IN-Abs/train-data/judgement/2569.txt,utf-8,5a7be8ce0e07b14f478c9f7a2997e5dbf2835a057c473162d9ba1de2901eea91,1,61873,10835,686,14086
257,IN-Abs,train,257.txt,dataset/IN-Abs/train-data/judgement/257.txt,utf-8,fecb68128479a2fdcc666fc9812cfe7e481a5dab8ff3aa479ffaeb57075aa349,1,20088,3493,174,4541
2574,IN-Abs,train,2574.txt,dataset/IN-Abs/train-data/judgement/2574.txt,utf-8,b6fa1933e39163dfe0ac59368a14bf2927c54c2da86ec31dce33227e70f5af75,1,19637,3431,156,4460
2576,IN-Abs,train,2576.txt,dataset/IN-Abs/train-data/judgement/2576.txt,utf-8,b3fcd905f7b84ba3f836cb7b092c2807fc2fde2eef1bbd1e512a9e733d59b905,1,32604,5666,264,7366
2584,IN-Abs,train,2584.txt,dataset/IN-Abs/train-data/judgement/2584.txt,utf-8,961e6c394b9075c0063a187bbfe2fe54a2b2a47958aa62891d525e5bf52a053d,1,13696,2449,79,3184
2604,IN-Abs,train,2604.txt,dataset/IN-Abs/train-data/judgement/2604.txt,utf-8,1a9243f34fb1213eb10e2a9aac327f3d08d8d0b9ddcaef7e48ba48a98fadd5ba,1,25435,4442,139,5775
2622,IN-Abs,train,2622.txt,dataset/IN-Abs/train-data/judgement/2622.txt,utf-8,c61c36a532322b6828e40f395ed71088e0535484c6c7a3f914bc0762bc9008e2,1,19458,3396,127,4415
2624,IN-Abs,train,2624.txt,dataset/IN-Abs/train-data/judgement/2624.txt,utf-8,b94fe0c79e61e0217cdefc2c73de50151211a50c0360615d6b48434a7cd128ec,1,14293,2501,94,3251
2635,IN-Abs,train,2635.txt,dataset/IN-Abs/train-data/judgement/2635.txt,utf-8,09a42d0d020ca83f3f053d7e60f4ba90c418f91f43e442aba34867eb35fc12f8,1,14858,2586,129,3362
2639,IN-Abs,train,2639.txt,dataset/IN-Abs/train-data/judgement/2639.txt,utf-8,bc8d455b7bcec7f3e62c26fd907ced6a6e8f06f03b8bc94ba0a950e40e6b067d,1,13008,2263,98,2942
264,IN-Abs,train,264.txt,dataset/IN-Abs/train-data/judgement/264.txt,utf-8,ac91a29293ba6763d29cb1ee30b12cd4bbed076162c9a3d10b2a29bfec72989a,1,10529,1862,88,2421
2646,IN-Abs,train,2646.txt,dataset/IN-Abs/train-data/judgement/2646.txt,utf-8,259be9347161286ce0ec7b14a6728b613f835dc41c0c0b5e1a3150eeaa8a7a24,1,5851,1067,51,1387
2655,IN-Abs,train,2655.txt,dataset/IN-Abs/train-data/judgement/2655.txt,utf-8,be29be3fdb50d8a62e70af24ba00244b7cb172ee05adaee0f41887a6bc7244d0,1,12067,2114,112,2748
2661,IN-Abs,train,2661.txt,dataset/IN-Abs/train-data/judgement/2661.txt,utf-8,6a4f0e83d3cb5ef56bc0ed7e34f77659e5415851d2addec9e1e52f5c41b376fb,1,15243,2715,170,3530
2665,IN-Abs,train,2665.txt,dataset/IN-Abs/train-data/judgement/2665.txt,utf-8,6c0f09d6cab7f2a35dc7114e23f1fc412549003661abd86e9d20106af2b9a3d6,1,9730,1714,66,2228
2672,IN-Abs,train,2672.txt,dataset/IN-Abs/train-data/judgement/2672.txt,utf-8,0fd8bf0a82fc9ea283cf57e6ca8788b338ce2e3be8efe3a0b2d0f4bec71252b6,1,30290,5223,275,6790
2678,IN-Abs,train,2678.txt,dataset/IN-Abs/train-data/judgement/2678.txt,utf-8,6f4ef7e09111b5d8e8cbc312648cafd66cf85d2ca65ce8581e368df3bc72fc84,1,10050,1702,84,2213
2679,IN-Abs,train,2679.txt,dataset/IN-Abs/train-data/judgement/2679.txt,utf-8,d9d0fe6542080b51a7c9c1440e5336b893d8162f27c058d24e5df51971152ce8,1,18277,3135,153,4076
2682,IN-Abs,train,2682.txt,dataset/IN-Abs/train-data/judgement/2682.txt,utf-8,d339a62a9d78187c8c62fe9db7f2f2333da9698389dca06f5c6bf2cf625a6154,1,18421,3270,167,4251
2694,IN-Abs,train,2694.txt,dataset/IN-Abs/train-data/judgement/2694.txt,utf-8,a2dfb8d0b875ae34f4cc0f1e28e01d424cb863aea4c291fc1d93455c89545d5d,1,10383,1880,76,2444
2697,IN-Abs,train,2697.txt,dataset/IN-Abs/train-data/judgement/2697.txt,utf-8,f552c2f41afe2c06a46943d4b29373e9daf38466c8229eb5a3c9bf3fb82f4940,1,8210,1503,80,1954
2699,IN-Abs,train,2699.txt,dataset/IN-Abs/train-data/judgement/2699.txt,utf-8,a1ccd0535c71c4027942f04a7db27a873ed2688aa1c90afe545c6c70408128d8,1,8856,1530,69,1989
2701,IN-Abs,train,2701.txt,dataset/IN-Abs/train-data/judgement/2701.txt,utf-8,3a3d42e5810f3ac1938859764f8c8140499fd8f3d614c87e4e4e58f5c10cb36d,1,34139,6151,243,7996
2715,IN-Abs,train,2715.txt,dataset/IN-Abs/train-data/judgement/2715.txt,utf-8,685a2116e2da6e18a1cb8d58ed5df997a480aa38c7878e84b5b0eaa8f4831e0a,1,6777,1148,70,1492
2729,IN-Abs,train,2729.txt,dataset/IN-Abs/train-data/judgement/2729.txt,utf-8,a7ced4bf37071b00bfeefb2676b3c352b1d026dd9847554b48f212ab72bc5841,1,29037,5140,241,6682
273,IN-Abs,train,273.txt,dataset/IN-Abs/train-data/judgement/273.txt,utf-8,e325d172cf5ebce4e92703f3a2e9912588a428915517f714e465b468ef75dfd4,1,19502,3438,117,4469
2736,IN-Abs,train,2736.txt,dataset/IN-Abs/train-data/judgement/2736.txt,utf-8,c73b37216cac8d467e8648031da9f14de519c46e01ffea42db6b5aa92546513c,1,41334,7266,283,9446
2740,IN-Abs,train,2740.txt,dataset/IN-Abs/train-data/judgement/2740.txt,utf-8,2e6e238725c71dcec3c4590442edfcb38265d0f2212f6914a3b1c17f59f885d6,1,21087,3829,201,4978
2744,IN-Abs,train,2744.txt,dataset/IN-Abs/train-data/judgement/2744.txt,utf-8,4643e0d4da9ad790b3f3d39755867cfb480ecd8554c72d295664ebdb58bc28f8,1,14928,2493,120,3241
2746,IN-Abs,train,2746.txt,dataset/IN-Abs/train-data/judgement/2746.txt,utf-8,987b8f55edbb5c209b446e7ed189b812164b9f3c739d08ae7a0cd41cebd1b5b0,1,8870,1610,83,2093
2751,IN-Abs,train,2751.txt,dataset/IN-Abs/train-data/judgement/2751.txt,utf-8,4659d01d1bb92ca7993d136f2b25b3d60dbf6174d61e3c6cfb245cc4966c8f41,1,29411,5290,175,6877
2761,IN-Abs,train,2761.txt,dataset/IN-Abs/train-data/judgement/2761.txt,utf-8,12964ae934fd3ad3249ee73cae0f1ec718ded80b01ad518ffd774c09182b38ed,1,10076,1800,88,2340
277,IN-Abs,train,277.txt,dataset/IN-Abs/train-data/judgement/277.txt,utf-8,c6c31db965a3419ff29769b02fca7ee951c8781d647b7a01eee05acdc9aa070b,1,23760,4161,166,5409
2771,IN-Abs,train,2771.txt,dataset/IN-Abs/train-data/judgement/2771.txt,utf-8,32c41240083b6d8cd10e2460dae657c45bdde66979313e262248f83546514de5,1,47412,8381,366,10895
279,IN-Abs,train,279.txt,dataset/IN-Abs/train-data/judgement/279.txt,utf-8,6005e7cae8e7f4552f0f0da0442467a1b52eb8837dd1840d39f58f62ca27cf5a,1,31815,5479,201,7123
2792,IN-Abs,train,2792.txt,dataset/IN-Abs/train-data/judgement/2792.txt,utf-8,2bd2ebf983aae699853224cfcdc8fa9f41dd1e7a820d0360de61af6dec11ab66,1,18453,3052,124,3968
2797,IN-Abs,train,2797.txt,dataset/IN-Abs/train-data/judgement/2797.txt,utf-8,c9ae8344eea43c4dd51fc3478634056b3e01e51b533b5d096c8c78d7aff80515,1,13315,2308,104,3000
2819,IN-Abs,train,2819.txt,dataset/IN-Abs/train-data/judgement/2819.txt,utf-8,b145edf31f25911b60433422f7f48454eb0ac3d873eaecb56c4d853e8a1badec,1,6555,1174,60,1526
282,IN-Abs,train,282.txt,dataset/IN-Abs/train-data/judgement/282.txt,utf-8,0e13c61f65a8582bd95cb7b9a9ea724fe8d53bab8722c46e05eafb8f21fb16d4,1,18315,3228,105,4196
2823,IN-Abs,train,2823.txt,dataset/IN-Abs/train-data/judgement/2823.txt,utf-8,70dd45bd780b2971b66609492da07f3c2a70362222b7d995af178eb1adcb4590,1,21099,3719,123,4835
2832,IN-Abs,train,2832.txt,dataset/IN-Abs/train-data/judgement/2832.txt,utf-8,d704d8027988135b1cc19210a2d22a585873c4a8264629cdca1737605f724ceb,1,9006,1600,60,2080
2833,IN-Abs,train,2833.txt,dataset/IN-Abs/train-data/judgement/2833.txt,utf-8,6a14b4f37feae11206435fdfb1b269d1a4283c430a364229863761ca56e005be,1,7479,1262,61,1641
2834,IN-Abs,train,2834.txt,dataset/IN-Abs/train-data/judgement/2834.txt,utf-8,38dd75aadaa7194f6036068744cf2aff8a01367dda4c890ad4d818bd54d5ef26,1,13593,2371,103,3082
2838,IN-Abs,train,2838.txt,dataset/IN-Abs/train-data/judgement/2838.txt,utf-8,73ab4e96bea7b6ed034d02e2e6cd1e2bf827debf7c0153961537de5fe3ec389b,1,20080,3472,164,4514
2851,IN-Abs,train,2851.txt,dataset/IN-Abs/train-data/judgement/2851.txt,utf-8,1ba9de204e2ef45178ad9f5fe72c9a5aaf16f106c6917c6289b97074d345f917,1,28986,5077,269,6600
2878,IN-Abs,train,2878.txt,dataset/IN-Abs/train-data/judgement/2878.txt,utf-8,0ee5f6a71230619414466d8970d879c53878f1bd4a37576478fe68475d24162a,1,7578,1303,71,1694
2880,IN-Abs,train,2880.txt,dataset/IN-Abs/train-data/judgement/2880.txt,utf-8,5b2d91f20c084d5184fd89ac39b7f7c7ceb5bdc8d4581d197f6f61ace0ed7e77,1,8882,1670,85,2171
2883,IN-Abs,train,2883.txt,dataset/IN-Abs/train-data/judgement/2883.txt,utf-8,c05ece2bc48b9b4f9404bb72a606e362766c83ffaa4304d95e39a8c87f229b1b,1,7024,1210,68,1573
2886,IN-Abs,train,2886.txt,dataset/IN-Abs/train-data/judgement/2886.txt,utf-8,456bf8bb0c39f4a795386258d75c85b0cb8faecbba8cf7f985bd45e8f7736898,1,19805,3534,225,4594
2892,IN-Abs,train,2892.txt,dataset/IN-Abs/train-data/judgement/2892.txt,utf-8,70fa51202c1e6676c8e13e13e2833a4e161c9da284bee2ccba754fb766051d0c,1,8649,1561,55,2029
2893,IN-Abs,train,2893.txt,dataset/IN-Abs/train-data/judgement/2893.txt,utf-8,54e36d29ba7528d142765af74aa5c3065d698591ce832c42448d7ee11fd6d186,1,9483,1635,60,2126
29,IN-Abs,train,29.txt,dataset/IN-Abs/train-data/judgement/29.txt,utf-8,7e090361cbda78a7f574288d5a121d31caa0567ee6af9504f47f328496d64d93,1,14743,2565,119,3334
2904,IN-Abs,train,2904.txt,dataset/IN-Abs/train-data/judgement/2904.txt,utf-8,3a6f153d59bba3dcb82f47d3909725b07ce62181b127a450fbaf5a1a7a17914f,1,14845,2487,107,3233
2907,IN-Abs,train,2907.txt,dataset/IN-Abs/train-data/judgement/2907.txt,utf-8,16a7f40c85d99dea6d11a1772c201b0081f1362c2082f1cc114695d774fe23f3,1,4734,838,47,1089
2910,IN-Abs,train,2910.txt,dataset/IN-Abs/train-data/judgement/2910.txt,utf-8,7436984390ad80f7ecdef2a1d20e524ced8b3f1c257ce7ee4411ef374a3b61dc,1,19914,3503,138,4554
2911,IN-Abs,train,2911.txt,dataset/IN-Abs/train-data/judgement/2911.txt,utf-8,d9d7ebe110861f894f28e168676e4b3f7783220deb200a345af2bbf8af5417bc,1,6200,1103,68,1434
2914,IN-Abs,train,2914.txt,dataset/IN-Abs/train-data/judgement/2914.txt,utf-8,ceb529d7d1c4da1fc2b42e04f892dbf0e46e0b6e9e22aacd603cf0a9248e2359,1,9383,1636,71,2127
2915,IN-Abs,train,2915.txt,dataset/IN-Abs/train-data/judgement/2915.txt,utf-8,fa1be7f1895c2ea77ee5dd604818c3f9ad89b8814e275b6998f2c856da96b427,1,8983,1568,83,2038
2916,IN-Abs,train,2916.txt,dataset/IN-Abs/train-data/judgement/2916.txt,utf-8,53f8f95e94a93c36e9b018dac3dd0b6aaecd050037ac2362916329808bafe83f,1,7775,1376,71,1789
293,IN-Abs,train,293.txt,dataset/IN-Abs/train-data/judgement/293.txt,utf-8,2b84a581f43a7cfdb37a19db29daa114a36dd4badfc43565dab5f88fba03df80,1,13811,2372,79,3084
2933,IN-Abs,train,2933.txt,dataset/IN-Abs/train-data/judgement/2933.txt,utf-8,7278111ecc419dce33232bb8a9bc35ede30d10b0c0bd3d97e0817446a22f8b14,1,29934,5201,173,6761
2937,IN-Abs,train,2937.txt,dataset/IN-Abs/train-data/judgement/2937.txt,utf-8,a2782adda0e7e97cfa439141177b62a0ac9a9362f24444f670054d6da1a62520,1,26249,4611,177,5994
2952,IN-Abs,train,2952.txt,dataset/IN-Abs/train-data/judgement/2952.txt,utf-8,79a9eaebbf12787aa635c95240958ab804c5c09f4b947f98b534c9533efba373,1,18933,3207,114,4169
2961,IN-Abs,train,2961.txt,dataset/IN-Abs/train-data/judgement/2961.txt,utf-8,341d1a2cd343b8751ce231b6326c8f23f28a0353390647f04d564a3084d1d9ec,1,10012,1804,66,2345
2972,IN-Abs,train,2972.txt,dataset/IN-Abs/train-data/judgement/2972.txt,utf-8,b00322dd3dcd3e7343110b27c0429d64a894e04d094e0ce57f4636914afe8bbe,1,6106,1099,71,1429
2974,IN-Abs,train,2974.txt,dataset/IN-Abs/train-data/judgement/2974.txt,utf-8,e3a7075ac42992065fb7574317ea5da38e14069ae77fe415426bd04afe5ad9cf,1,12074,2103,84,2734
2979,IN-Abs,train,2979.txt,dataset/IN-Abs/train-data/judgement/2979.txt,utf-8,41b7b762f1abebbad6ab3d3ac5230db4c971b263dc36999858b75c6b38b4d65b,1,45709,7983,348,10378
2984,IN-Abs,train,2984.txt,dataset/IN-Abs/train-data/judgement/2984.txt,utf-8,85d6c35953d5220dbdd1e8e55c5ba3e1138a4d76b35a22135793d0453abc3623,1,17402,2987,105,3883
2987,IN-Abs,train,2987.txt,dataset/IN-Abs/train-data/judgement/2987.txt,utf-8,e9315418ca587cbc80d23582356aed9b85e35b0ca915ad016a833ba214d2a77b,1,14574,2581,148,3355
2996,IN-Abs,train,2996.txt,dataset/IN-Abs/train-data/judgement/2996.txt,utf-8,2b723b7d7749b65da6cefe98b0ebda163860b656537bdfc2fa6e5a92d6f4d21a,1,22353,3920,183,5096
2997,IN-Abs,train,2997.txt,dataset/IN-Abs/train-data/judgement/2997.txt,utf-8,826999151c992e021b8d13ac6977ee7d81c81348313c6ffcbde3f54d92474cee,1,20445,3682,152,4787
3002,IN-Abs,train,3002.txt,dataset/IN-Abs/train-data/judgement/3002.txt,utf-8,048c3c902dae440f40c9b2d8ad6cc889562861db325be0b205893ae74fe6ceb4,1,23605,4167,180,5417
3011,IN-Abs,train,3011.txt,dataset/IN-Abs/train-data/judgement/3011.txt,utf-8,506b6088521637352e834431a3977bb5447fe262ffb9b4b103f22ddb25207a11,1,9525,1686,79,2192
3026,IN-Abs,train,3026.txt,dataset/IN-Abs/train-data/judgement/3026.txt,utf-8,9fa3c2b7558580c088f8091d7f99bdecb8b6269f3a37b18b660695dbdaa667ad,1,22975,3972,239,5164
3030,IN-Abs,train,3030.txt,dataset/IN-Abs/train-data/judgement/3030.txt,utf-8,5612d79d4aa5d5a2ecc8194e5ea6ebaf0b863daee3b00e0a0254e0a4f623cbf0,1,55787,10266,515,13346
3033,IN-Abs,train,3033.txt,dataset/IN-Abs/train-data/judgement/3033.txt,utf-8,4d3d3c25407a9fb9fcdfd51822bce253eab421ab07c99bcd8c6e69dca2894a72,1,26929,4468,157,5808
3034,IN-Abs,train,3034.txt,dataset/IN-Abs/train-data/judgement/3034.txt,utf-8,76cdc08dd7de8aaccde218ad00eb58713a759a2b375697912acd5b0cbf37358c,1,35218,6198,202,8057
3050,IN-Abs,train,3050.txt,dataset/IN-Abs/train-data/judgement/3050.txt,utf-8,e4c61e9820ac5e8a3a76feb0bf73f481611b4cc7e27c0f18c9e76c3288bf170f,1,10698,1824,71,2371
3052,IN-Abs,train,3052.txt,dataset/IN-Abs/train-data/judgement/3052.txt,utf-8,b6bbb99f876597bca02b01e2ea8edac0076b62ca84809cfd8668830bd102b0c1,1,31313,5741,357,7463
3056,IN-Abs,train,3056.txt,dataset/IN-Abs/train-data/judgement/3056.txt,utf-8,eb2e5308ac78452f62c433e7a5b59eafcc36ad74e365d2eb0a72c66871218f34,1,9893,1699,83,2209
3058,IN-Abs,train,3058.txt,dataset/IN-Abs/train-data/judgement/3058.txt,utf-8,320b84ca33bd343055f620f848bd1e28ecdd2c0b33d87586b9f30c80f24f5661,1,42816,7537,327,9798
3066,IN-Abs,train,3066.txt,dataset/IN-Abs/train-data/judgement/3066.txt,utf-8,abab62bcc9bc5a07613face3a2350ba9a23eb5eb1b037c25a7aa9e961487c3f0,1,34083,5726,211,7444
3075,IN-Abs,train,3075.txt,dataset/IN-Abs/train-data/judgement/3075.txt,utf-8,059a05155505b48eb9eed08bdffdfc2452ff1000c61e12e0cdb574fa306f0f0a,1,7687,1327,61,1725
3079,IN-Abs,train,3079.txt,dataset/IN-Abs/train-data/judgement/3079.txt,utf-8,411b3d8a0a96934baf3dde0d7bb1b8da809e82afbc9cfbd17377d171d503eece,1,10604,1753,84,2279
3091,IN-Abs,train,3091.txt,dataset/IN-Abs/train-data/judgement/3091.txt,utf-8,0184302f691cefadd7bb585ce0d29438bc65a26c24fe6cce09022335bb62f93b,1,14970,2619,104,3405
3103,IN-Abs,train,3103.txt,dataset/IN-Abs/train-data/judgement/3103.txt,utf-8,196077415949473d8d54ceabdeecab3f0014d6d1c5bb891797b5e9fbac4f245f,1,23891,4298,244,5587
3105,IN-Abs,train,3105.txt,dataset/IN-Abs/train-data/judgement/3105.txt,utf-8,bc5cfaa746a2b36c6775e354018dad7fc2a49400696345733cd4b04f80f1c087,1,41464,7294,284,9482
3106,IN-Abs,train,3106.txt,dataset/IN-Abs/train-data/judgement/3106.txt,utf-8,94b4e128e34494fe3ddfa5f19877a1a36336dcd98655b3329adec55f0e1e36de,1,9743,1671,83,2172
311,IN-Abs,train,311.txt,dataset/IN-Abs/train-data/judgement/311.txt,utf-8,2baa3359743cf956d12517d7f88ffabefc87a3037b35499a44ce01cab353c8dc,1,28795,5062,155,6581
3111,IN-Abs,train,3111.txt,dataset/IN-Abs/train-data/judgement/3111.txt,utf-8,de007d48505a3b03ec0d93199c899199f15fc521e51bede1285689bfb9a2f444,1,10708,1858,77,2415
3115,IN-Abs,train,3115.txt,dataset/IN-Abs/train-data/judgement/3115.txt,utf-8,afdf223d5f8b4ebb9086d88a9487593544b6bb8bd26ae36a215a18762c1589b5,1,7125,1227,55,1595
3136,IN-Abs,train,3136.txt,dataset/IN-Abs/train-data/judgement/3136.txt,utf-8,f70f38fa0ca039a6b509960dffd8fa73d8eaba0cd78959a1d00e2129592a04c7,1,35341,6142,222,7985
3139,IN-Abs,train,3139.txt,dataset/IN-Abs/train-data/judgement/3139.txt,utf-8,a0eff47dd490e0af83cbbc5a5b8752897d95cf5e2d11c17beb5feb613023325f,1,24872,4372,208,5684
3147,IN-Abs,train,3147.txt,dataset/IN-Abs/train-data/judgement/3147.txt,utf-8,b8d2e5f3b0c5aa7b0609646592b847fb1bc7b92c6f97ddc397ea4f0048b138c1,1,17541,3042,141,3955
3151,IN-Abs,train,3151.txt,dataset/IN-Abs/train-data/judgement/3151.txt,utf-8,a956207e55fea93de3da616ac74820be362573d46500e3020f8f86d866139ebe,1,12376,2189,94,2846
3164,IN-Abs,train,3164.txt,dataset/IN-Abs/train-data/judgement/3164.txt,utf-8,4621b9a6ff144c11e82ff2ec874fc149e564c3da889584feeb590cec8f8a4eb3,1,21681,3743,187,4866
3165,IN-Abs,train,3165.txt,dataset/IN-Abs/train-data/judgement/3165.txt,utf-8,57f09d30cf17594df2088622c58e48d288a01bc05472dad4be7eec4160b97a60,1,31487,5521,271,7177
317,IN-Abs,train,317.txt,dataset/IN-Abs/train-data/judgement/317.txt,utf-8,e8aeda0e58c62b42b6b7510b97d94544f26a1498cc76167b84e313f938b82764,1,19097,3430,186,4459
3173,IN-Abs,train,3173.txt,dataset/IN-Abs/train-data/judgement/3173.txt,utf-8,2c08a19691779ddabbe8c91b2a347f178f1fe9612cc9d4687b1912c2fae49f15,1,35813,6364,208,8273
3174,IN-Abs,train,3174.txt,dataset/IN-Abs/train-data/judgement/3174.txt,utf-8,4d2bcaa3b96268a8a09af5909946bccfcb7c1332ac648d691f02b4ac7afa3289,1,40181,7138,326,9279
3178,IN-Abs,train,3178.txt,dataset/IN-Abs/train-data/judgement/3178.txt,utf-8,9508a8d434b548fb98864ce7fba570f31af4cb1f177bb8370e082730807ad8b6,1,37297,6644,379,8637
320,IN-Abs,train,320.txt,dataset/IN-Abs/train-data/judgement/320.txt,utf-8,e135b224c1615c7a41c74ca2620e6fda1ccf150f1c46213561b4ae904b86276c,1,8543,1458,63,1895
3222,IN-Abs,train,3222.txt,dataset/IN-Abs/train-data/judgement/3222.txt,utf-8,ceb1509b9a670f6024f9f654f5d9c07596fa43fb61a314044bc098ca942e2ce3,1,44098,7620,380,9906
3226,IN-Abs,train,3226.txt,dataset/IN-Abs/train-data/judgement/3226.txt,utf-8,8213e086110176a15016caf424bc8e9b1d8702c55235a315340fa4eac4b42d37,1,15071,2632,104,3422
3234,IN-Abs,train,3234.txt,dataset/IN-Abs/train-data/judgement/3234.txt,utf-8,a09e0fec937e9db465de27613f67df3e86a5a9ec0310241150b56d6ab034529b,1,4282,718,35,933
3248,IN-Abs,train,3248.txt,dataset/IN-Abs/train-data/judgement/3248.txt,utf-8,b13416e01f92ee24daa412585f759cabf82bf76c4fd3eeed1c73c190a3d4f6fa,1,17099,3015,114,3920
3252,IN-Abs,train,3252.txt,dataset/IN-Abs/train-data/judgement/3252.txt,utf-8,3d887021f5597b7c88b45f5aba8b4f9d8615c72a030b7dc5dd91ef2a7e13677b,1,23090,4068,128,5288
3257,IN-Abs,train,3257.txt,dataset/IN-Abs/train-data/judgement/3257.txt,utf-8,0514de58298b3d5d536cadb5d0eb106af57a12025752c368fbd5c7d148ec1acf,1,25865,4555,234,5922
3258,IN-Abs,train,3258.txt,dataset/IN-Abs/train-data/judgement/3258.txt,utf-8,6ef7fd28ef1fe75768d2f8091902d34608ced2eb8250f3ec3a56021ceeb5214a,1,15641,2775,122,3608
3262,IN-Abs,train,3262.txt,dataset/IN-Abs/train-data/judgement/3262.txt,utf-8,27da97f22b2287f6d4a419af9cb1944b3a7f84dbdb5bf32111108700140ba121,1,10436,1844,76,2397
3268,IN-Abs,train,3268.txt,dataset/IN-Abs/train-data/judgement/3268.txt,utf-8,3d22f54827f78880fbda36e88817d93df68e47c4522f60a938b77a810c36c6b6,1,16242,2855,138,3712
3271,IN-Abs,train,3271.txt,dataset/IN-Abs/train-data/judgement/3271.txt,utf-8,bc2572b0fad203949a714e24fed946af1dfd2e1b3004c678e5b51b399595573f,1,11478,1960,96,2548
3273,IN-Abs,train,3273.txt,dataset/IN-Abs/train-data/judgement/3273.txt,utf-8,9a501804bbc75c0e6c8a33520201036f94a90b75885f8a70ff0202ec2f81f368,1,6768,1241,57,1613
3281,IN-Abs,train,3281.txt,dataset/IN-Abs/train-data/judgement/3281.txt,utf-8,e4120d5e35adaab7dad4780b84444d83a5c7c2232f385fae82b1ff180a921704,1,21809,3872,155,5034
