pair_id,case_id,dataset,split,author,judgment_member,summary_member,judgment_hash,summary_hash,judgment_characters,judgment_words,judgment_sentences,judgment_approx_tokens,summary_characters,summary_words,summary_sentences,summary_approx_tokens,compression_ratio_words,combined_approx_tokens
IN-Abs:train:1307:nan,1307,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1307.txt,dataset/IN-Abs/train-data/summary/1307.txt,6306f82e42ecf660ea688d12c68f5037aae8c11e826181f2f395e2c3da2a2093,ef8e4d1605bfe2eb7aef23d264de125d29721222fae27c67232b26cb9e08d69b,23724,4251,203,5526,3076,539,27,701,0.12679369560103504,6227
IN-Abs:train:1312:nan,1312,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1312.txt,dataset/IN-Abs/train-data/summary/1312.txt,c8757df57e9110ef81d1f1908ea7f36df13d7ba89e53b1c3f8b416016d0065a3,c6b6817d3ac6e56320a992a9a5883bb6cfcedf69ca053d5a510636e19fff51c0,13350,2379,99,3093,2145,379,17,493,0.15931063472047077,3586
IN-Abs:train:1316:nan,1316,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1316.txt,dataset/IN-Abs/train-data/summary/1316.txt,ec74666f85490dc37580fc97d0cb0940d99eba63e53fff4ecd2df7f80967b8df,d86b259509dd3ea411abbc6bdbfd9d5d1245195d361a1f5c2a421e0d043270e5,25514,4538,189,5899,1570,272,13,354,0.05993829881004848,6253
IN-Abs:train:1318:nan,1318,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1318.txt,dataset/IN-Abs/train-data/summary/1318.txt,a9b6ceef44aefe759733e307652192d07ac5a4264fc6a120788bd7c5ed418289,5308ed32f55b974686a0144ea1bc4e615d447b3845b4db6d9642968226b97925,15706,2774,158,3606,3015,542,31,705,0.19538572458543618,4311
IN-Abs:train:1323:nan,1323,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1323.txt,dataset/IN-Abs/train-data/summary/1323.txt,adcbe6708b998a26eedc4f121d284e36a120b4c82427e3b96ffd82e90e3020fd,4a2c871151577a19eb966089b8408e96061a78be3b991a67a391ddfa0b11c1d6,36276,6384,278,8299,2234,395,8,514,0.0618734335839599,8813
IN-Abs:train:1332:nan,1332,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1332.txt,dataset/IN-Abs/train-data/summary/1332.txt,50e5c4f1eb7f0b345f91ba9e44a1b8d8afbc302292ab75ff80853eb621410e12,45ccce846c09f1552d7f732971a2ab07106578a02ab1a86c0e29e2aaef36dfca,6708,1198,114,1557,657,120,9,156,0.1001669449081803,1713
IN-Abs:train:1334:nan,1334,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1334.txt,dataset/IN-Abs/train-data/summary/1334.txt,beb715939a3989df620555acddc463a46d1d36ac22ca7d0f755f199253da56c2,a4c6ff2eb22e216c22f2695ca454411f81a9a6de953fb795bf4965aae2dca74a,19919,3630,142,4719,3034,553,28,719,0.15234159779614326,5438
IN-Abs:train:1336:nan,1336,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1336.txt,dataset/IN-Abs/train-data/summary/1336.txt,c0ae37c2b15b37059e10d37d65e90858ca52358360798f7ba7060ec44a4dcc86,ecc7fda7338d3fc71440c9d4bc1ddd91322ffaca5bea50cec76f11ad9f8babd6,41096,7226,426,9394,1919,329,17,428,0.045530030445613066,9822
IN-Abs:train:1347:nan,1347,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1347.txt,dataset/IN-Abs/train-data/summary/1347.txt,4374276c65a7ceefe4ae167e4c4ff0f2de297daadeb86c75115e6c4f70edcc2f,9a2070c7c8e3aee3f731e7651ccad12706dadf6f6c37bf1f7c166872b79cd3d9,10387,1811,80,2354,1546,262,13,341,0.14467145223633351,2695
IN-Abs:train:135:nan,135,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/135.txt,dataset/IN-Abs/train-data/summary/135.txt,21de7ab3f9dddb4692612768b0262c41a741ebdbc266d3fbcec0f6e52c1dc7fe,ae9863ecf403160e57db089de14cb7183a11b19ee0705f14358740cbe81d0d43,17062,3010,176,3913,1550,266,6,346,0.08837209302325581,4259
IN-Abs:train:1352:nan,1352,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1352.txt,dataset/IN-Abs/train-data/summary/1352.txt,b0f736e38f1e4b928d3ef3f7ff5506abebca41fdae05f2f5179637a55ba6ba5a,3435fb3321b0b1a376c6e77edf217d482bcb191d571f7b02a7a2beb1245d829f,9251,1616,98,2101,1395,244,15,317,0.15099009900990099,2418
IN-Abs:train:1362:nan,1362,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1362.txt,dataset/IN-Abs/train-data/summary/1362.txt,f2e6d311827a9b12aca338a0512093a890683498d70ce202f53212d043949a04,58b30180e1df340118531e30e428a09b0b2f0dbfcedcd2dca01d7575118ec3a6,16135,2873,94,3735,2940,512,22,666,0.17821092934215108,4401
IN-Abs:train:1367:nan,1367,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1367.txt,dataset/IN-Abs/train-data/summary/1367.txt,c631a1cc71544df10c45e034464ba3c59cfb78139c45dc2c02c80a123301caf4,0b6323d7ea60d4908dd1c4aaed7ad4bee0b44c1aeb563ab45cc7b52e9fbeb0a4,16951,2902,114,3773,2158,368,19,478,0.1268090971743625,4251
IN-Abs:train:1369:nan,1369,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1369.txt,dataset/IN-Abs/train-data/summary/1369.txt,326c706901db031002008ead134fbd38f3e30b11105445540e637850dde110a3,aac44e94543ab574c0b01c8bf06f9474a1dc6ce95288ed0d4f46d9b605531219,10762,1977,67,2570,1520,285,7,370,0.1441578148710167,2940
IN-Abs:train:1370:nan,1370,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1370.txt,dataset/IN-Abs/train-data/summary/1370.txt,d89a1ce3a2c1b5015b0545612ab8f4030f2cecc24269579ebad87356b0338857,c3ca1726369a64518e72961e8a508c2dbb8b84fe329127dd49f7f98c65a51152,15518,2809,126,3652,2193,407,16,529,0.14489142043431827,4181
IN-Abs:train:1380:nan,1380,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1380.txt,dataset/IN-Abs/train-data/summary/1380.txt,ba25710381d84487384a63db74b012cb8fdff2f812c2d3b4331d33d351ccf8d0,4ebea9f86ea8442e5f1255c9a7a3e3f26dec15596d21bf096b8d9e57cd73f43d,23023,3984,188,5179,2161,370,13,481,0.0928714859437751,5660
IN-Abs:train:1383:nan,1383,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1383.txt,dataset/IN-Abs/train-data/summary/1383.txt,6545e235b03af37c2fa5e1993625922d40b8bfc3acdb0cbb8a389c8910ed3f82,62163f2f060bfa2709a65df61fa4ee1b68eb4b645a39100b1cd57ced779b686f,21643,3770,165,4901,2080,344,15,447,0.09124668435013263,5348
IN-Abs:train:139:nan,139,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/139.txt,dataset/IN-Abs/train-data/summary/139.txt,1e4b15fe2f0326822fb08138a442582daed48fdbf65b56d94d58d5c1f2cd9033,96eba41c40be6376e759e50d9659248772b32e65f10b2798c98e4b539c8f2bd3,12604,2117,84,2752,2286,382,9,497,0.18044402456306094,3249
IN-Abs:train:1394:nan,1394,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1394.txt,dataset/IN-Abs/train-data/summary/1394.txt,36b6b2fe201e76c04bc46304bb06c866945b5acb83c9f23772c1c6db1eba8d09,cb6190440759ca879af9a8c64b4f6c90c67682e5aefb1e241e012624e9e47eae,11878,2099,92,2729,2142,377,12,490,0.17960933777989518,3219
IN-Abs:train:140:nan,140,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/140.txt,dataset/IN-Abs/train-data/summary/140.txt,4f6bc4e6b9185602a7eac1353ff7d29c0a33d8333b626d8b7638aff7cfca2902,1fd4761b5901807fddd49cab51d91179933a8db9093b754e1effd1677ea3d6b7,28895,4971,165,6462,2630,440,9,572,0.08851337759002213,7034
IN-Abs:train:1412:nan,1412,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1412.txt,dataset/IN-Abs/train-data/summary/1412.txt,16abd6cd43d79439688d07366487bb3a21453987c3fb9861b842fb8515e7d03a,1bf17adbbc9530615cc80da783a340b20da01a52290120357f1f6897fbf96509,5310,919,49,1195,1061,188,10,244,0.2045701849836779,1439
IN-Abs:train:1415:nan,1415,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1415.txt,dataset/IN-Abs/train-data/summary/1415.txt,4b78259b4034a4343c1c86be103636efbb7e9aee50de22d7691e2d66ff37b920,27ad6243dac7d67038ba71ab8bf42a2295613abd7c24641b167356b9dd510e4c,13194,2309,91,3002,2428,421,15,547,0.1823300129926375,3549
IN-Abs:train:1418:nan,1418,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1418.txt,dataset/IN-Abs/train-data/summary/1418.txt,07b1129a320ff1f7cb0914f98579845c5ae779e6f5fe6471abaa827d698600f8,720f3431c64695c3d697c7f74ff6b6ee5b9889898ce8c08e8f918290ed7ab8a0,18734,3328,198,4326,1981,342,20,445,0.10276442307692307,4771
IN-Abs:train:1420:nan,1420,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1420.txt,dataset/IN-Abs/train-data/summary/1420.txt,1ea47298604f5547e27577a956dcba405b20cb1e3ddc3e8419012144c518ef6b,06d9dd8385bd09e2c812ba8a8f533f62d17a510d4cc74318c1857f59f43b6072,5299,922,47,1199,1433,254,9,330,0.2754880694143167,1529
IN-Abs:train:1428:nan,1428,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1428.txt,dataset/IN-Abs/train-data/summary/1428.txt,f65a4a225621a3cf3bb65e4ae1dc16b433a08241edeb335419d73469c6fb5b97,51d062b31bad3048587d841978adaeda4a63227a4e7c940f4120a38d9612aa06,26138,4618,225,6003,2891,495,21,644,0.10718925941966219,6647
IN-Abs:train:1437:nan,1437,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1437.txt,dataset/IN-Abs/train-data/summary/1437.txt,4bbb161b197c24b012b032870890fcca5fb2523355365ea2871cdc63392c7419,d5cce4cccedbd862351f5ac5ee666b0ed37c05f3283aa904c8603cb9e6e5361d,20497,3640,164,4732,2828,494,25,642,0.1357142857142857,5374
IN-Abs:train:1439:nan,1439,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1439.txt,dataset/IN-Abs/train-data/summary/1439.txt,6eedacc2dc1b00a9336bfee11b6855977af78e635f00091fa097597c21925244,69a99e265239ef4b66a2bc35c55d14604e75fd08b39549f62262acb336910b46,12905,2278,94,2961,2782,484,21,629,0.21246707638279191,3590
IN-Abs:train:1443:nan,1443,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1443.txt,dataset/IN-Abs/train-data/summary/1443.txt,8b66492945c469d4b7094976b9fac95b329d770c1b10f173f09687cb6088bfbf,d0ac4fa8d68f1f5c7e64bdfaa9c22e157191f90b09efca53655950ea7c4dace3,48859,8527,343,11085,4077,700,24,910,0.08209217778820219,11995
IN-Abs:train:1459:nan,1459,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1459.txt,dataset/IN-Abs/train-data/summary/1459.txt,140c9337ad5a0400a7ca6db9e042b781abfaeb1223db29c6d021f2872460c121,6fe660ad66eada5ec465a5a949e9cf6a6710cc1f5d095140d1e2e768154b85cb,8444,1479,67,1923,1629,279,9,363,0.18864097363083165,2286
IN-Abs:train:1471:nan,1471,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1471.txt,dataset/IN-Abs/train-data/summary/1471.txt,2096f2ac4dac294cd2859f499d0d85d6ce9faf5625ea136917e65640f94d604c,58ab70750498ca11ee90d699fc508fb04bf47eba4953ea7f434cdf030c747270,60277,10701,434,13911,3505,613,41,797,0.05728436594710775,14708
IN-Abs:train:1489:nan,1489,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1489.txt,dataset/IN-Abs/train-data/summary/1489.txt,0b3672e41ead581f1162fd2715cc8c61f8c9b44dfe074988e31e44e0b7eded76,28babd226b75f3502ae434f013903e0562dc82d04b7a8c05d9edfd658cb731dc,56895,9937,360,12918,4440,755,38,982,0.07597866559323739,13900
IN-Abs:train:1502:nan,1502,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1502.txt,dataset/IN-Abs/train-data/summary/1502.txt,d9b6dfcb3783aa4d87681087df0e5714f05ae8a8551ff87fff17abba146d00ad,c395cb8501eb490955541118df09c7c6b6039e46d4a4f3030340e53cee270273,43722,7811,326,10154,3005,524,12,681,0.06708488029701702,10835
IN-Abs:train:1512:nan,1512,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1512.txt,dataset/IN-Abs/train-data/summary/1512.txt,ef8e8bf91dda7bb86572fd7d0ad1b8b96355685097e02b60eed9c65e080a9d1a,3870760aced316fffa4989e0b2820de81aa0ff0765179da77fe80a634ad2b0d3,39665,7044,272,9157,5135,951,34,1236,0.13500851788756388,10393
IN-Abs:train:1519:nan,1519,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1519.txt,dataset/IN-Abs/train-data/summary/1519.txt,fdf6a4e5d65bba4ee210bdac3f6c75bbdf708bcaa8dae4d007fa7265e974003f,303e35d98cb8594c32751649a68c271027fb6c541803733c64434afffa0cf802,13287,2351,105,3056,2604,446,19,580,0.18970650786899193,3636
IN-Abs:train:1528:nan,1528,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1528.txt,dataset/IN-Abs/train-data/summary/1528.txt,e9be9e7e0131d4f2be67f8169f36fa10c26e48b8f978b4ad2999d0bc75810d30,2121a525c0ae71108176a26678698d6ab2b256e196d491587efd43c89dfb62b2,22599,3963,157,5152,2007,353,14,459,0.08907393388846833,5611
IN-Abs:train:1532:nan,1532,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1532.txt,dataset/IN-Abs/train-data/summary/1532.txt,37a417186d2d54dc512c10aca75aa8ef0cc04271c7e18e7346ae524c60870af8,e04d81d1ddcd4d4c6e54824d87e617db1ccf3792c262f848e00a7dacc3d35b4d,17372,3031,113,3940,1773,302,12,393,0.09963708347080172,4333
IN-Abs:train:1533:nan,1533,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1533.txt,dataset/IN-Abs/train-data/summary/1533.txt,8cbb7c0c2589bc2a25d73c8b172b6ba4b97a1e7a75b0d5de35e0ef362fedd073,55f7396fbf99cfb7dfde7abba1c6a677563c4d610103019979a7ee4dd571267b,27212,4903,242,6374,2411,441,14,573,0.08994493167448502,6947
IN-Abs:train:1541:nan,1541,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1541.txt,dataset/IN-Abs/train-data/summary/1541.txt,0c25d937ee08c34c8c6ef70886fea57312627da02ea0d85b4f2b82a9e2ae5967,625df5c1631cd48edc42c32ef1e29b921e6ad2f90829cfaa60a2942c0c86a779,7229,1298,62,1687,1762,306,14,398,0.2357473035439137,2085
IN-Abs:train:1547:nan,1547,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1547.txt,dataset/IN-Abs/train-data/summary/1547.txt,c9c087389dc3b9296df60460de5268742d4199d5a8a69f1d87df1ce43332337e,a65e0eee5e2f396690610b6bd7877c485b418ef269112c0cba2b94e0acb3c75d,19877,3518,235,4573,4154,707,36,919,0.20096645821489484,5492
IN-Abs:train:1559:nan,1559,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1559.txt,dataset/IN-Abs/train-data/summary/1559.txt,cdc28f2e682f7df4839c82bff996e9648e5e30f7fef0c2dfe3fcbb4bfa056795,ad7be0f97fec776e34036f1b307e15a1569bc7437926f8d256dee31e0ac23a84,98421,17401,650,22621,3508,606,32,788,0.034825584736509395,23409
IN-Abs:train:1563:nan,1563,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1563.txt,dataset/IN-Abs/train-data/summary/1563.txt,54600750e5a911b003030ec173e93f9bc3281aa7b2a54f5f18acc65cdccdcf66,aa2e431d309e05f79589d2fe7e835fe196cf69a6cb885958c44fe1c61ea98bb0,31146,5643,235,7336,3414,616,39,801,0.10916179337231968,8137
IN-Abs:train:158:nan,158,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/158.txt,dataset/IN-Abs/train-data/summary/158.txt,5d2e8002d812cdd4653f0de4968fea5339b99ad6f9244da489b09159680aa1c6,e27fdfe033670f0c27e363c4c832b41d3ab6dc70de7dd7c90c5da8aa0629e6ad,32075,5603,181,7284,350,56,1,73,0.009994645725504195,7357
IN-Abs:train:1585:nan,1585,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1585.txt,dataset/IN-Abs/train-data/summary/1585.txt,ec096f0d99c448bcd5f9f2cf7ad2a0b4e779102db314a607f801a047650a00f3,91d1d8a1a54e6fea3c2f79ab29d127da0b9e23018ab1bb4de6d2018278a26152,24057,4273,236,5555,2511,449,39,584,0.10507839925111163,6139
IN-Abs:train:1587:nan,1587,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1587.txt,dataset/IN-Abs/train-data/summary/1587.txt,2765d7598d5e7e5bdb5d623651754d2e1f901169cd8220a318da470a819d7d40,ba77a7d461d08fe50c8d87af73e4c98af399eb7f5d3015e8c74d43b216979af8,21116,3750,162,4875,3910,681,41,885,0.1816,5760
IN-Abs:train:1593:nan,1593,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1593.txt,dataset/IN-Abs/train-data/summary/1593.txt,fcef684ea0037bf95f063a80b47d53d5afad7d6f6216eabdcd3f08dacf79cf4f,acf17e167da1a1e8891cba75c497df22f7c34ed84b84b4fb7e90a47e1650ea16,28460,4922,240,6399,4857,814,56,1058,0.1653799268590004,7457
IN-Abs:train:16:nan,16,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/16.txt,dataset/IN-Abs/train-data/summary/16.txt,750fb53667d0cad7b5aa7f5745860994221e735b779ca14097a1f8b5e9557f99,7a182c93345278cb3af179a36ae4bf8f3f3aa231f79003eb38936b7756a4337c,17418,3106,123,4038,3344,584,16,759,0.1880231809401159,4797
IN-Abs:train:1604:nan,1604,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1604.txt,dataset/IN-Abs/train-data/summary/1604.txt,e355de3ebfb3e3822e44b7df6b25d2fee05bcc2367a9f77b92ddce3bfa7d5750,40b5b6a7738b56370cf1198abdd319da16461cf0445f26dfd5b714666d5bd1aa,61298,10563,451,13732,8967,1502,74,1953,0.14219445233361735,15685
IN-Abs:train:1605:nan,1605,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1605.txt,dataset/IN-Abs/train-data/summary/1605.txt,9deb58bef00d37de204713944823b8503ae6c7e0470f59fd298b1cc01f1d3b15,926b272250db8b9dbdd3051feb9fa27675a916e3e972782721fc891c35f8869f,21024,3575,115,4648,2818,474,18,616,0.13258741258741258,5264
IN-Abs:train:1606:nan,1606,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1606.txt,dataset/IN-Abs/train-data/summary/1606.txt,3670b3e95091854055b0f692b22a83a521bca2a184412370d51a1ccc52c95ee8,751aafded277819523e3f7b1253983096e1e79295b84d62c42618662d59f1eae,11472,1974,112,2566,2408,418,18,543,0.21175278622087132,3109
IN-Abs:train:1611:nan,1611,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1611.txt,dataset/IN-Abs/train-data/summary/1611.txt,dc9b3da2a77f6def79f2d7a5c8ef12932007ae9d63fb69c0157fc9d7ec83be8c,5152a15c35f759fe6652a4e1feefe7e570e204e4a47407c0779dbbf439da88da,9984,1803,93,2344,1923,320,14,416,0.17748197448696618,2760
IN-Abs:train:1615:nan,1615,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1615.txt,dataset/IN-Abs/train-data/summary/1615.txt,c080f30e6a83c42520d8b7d0c7beef1f49b983c22ac07efbf2b7d1341268d50d,50907135d25f539eacbb625510c3bc3b69cc8b9e7dc087de8cc977633703ff8a,6509,1166,75,1516,1901,351,16,456,0.30102915951972553,1972
IN-Abs:train:1624:nan,1624,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1624.txt,dataset/IN-Abs/train-data/summary/1624.txt,84e23f058b2163a28d9a9b8cacee188a725f522c868747af352d11aa41622bf9,637a1781562587ffc635567a7ba043d40b4e79f5ac2eb8d39ce6a811b9111132,22199,3818,141,4963,3744,633,28,823,0.16579360921948663,5786
IN-Abs:train:1640:nan,1640,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1640.txt,dataset/IN-Abs/train-data/summary/1640.txt,a3d08bb9dafd08c3d339fd242f62900227ea225d0cee37599c2825bd5d2c2adc,1cfd99a7306300c08783c1fc8823c8cd7b3816fbccb50f65e80a08d4afe1115f,8794,1521,63,1977,2051,354,24,460,0.23274161735700197,2437
IN-Abs:train:1669:nan,1669,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1669.txt,dataset/IN-Abs/train-data/summary/1669.txt,d98c7b5f80bf58c376b87a47fa454c2663b4989ac5562fc9c9e7859278a79bcd,6feb6b4d148f22ebf670be55363f623ffc4e964eb84bd24c8ac2ca67435c670d,6373,1099,44,1429,3107,546,16,710,0.4968152866242038,2139
IN-Abs:train:167:nan,167,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/167.txt,dataset/IN-Abs/train-data/summary/167.txt,cb6bae908f5c48932bc108679f256ed3ce738986bba20d2efae951c5dc8b7d99,16af7158c1e244e717b2a9ee286b23d943c4a4da1e80af000b45858addfbef9a,40670,6992,233,9090,2338,394,7,512,0.05635011441647597,9602
IN-Abs:train:1693:nan,1693,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1693.txt,dataset/IN-Abs/train-data/summary/1693.txt,edb20aea64fac2d6ba40eabec0af1a790aff85f9d0dcffecd26b52f70a966148,17adb8b90570792e01b9c5df2b59b7c53484f36a0f125287f64f61c867ac9355,11878,2081,138,2705,3352,570,31,741,0.2739067755886593,3446
IN-Abs:train:1701:nan,1701,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1701.txt,dataset/IN-Abs/train-data/summary/1701.txt,fb49b143583cd8e4ec6621fcf67126d7f4d91ab88a915517b6baa12e3b3d58fa,6cf2120fc952c49536036ddb754c58236b3b0bb082764c262093b14be1b26df0,29718,5189,177,6746,2416,417,24,542,0.08036230487569859,7288
IN-Abs:train:171:nan,171,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/171.txt,dataset/IN-Abs/train-data/summary/171.txt,e5a2a926ef69ce82bb7e43fdaa7856dcca6f0beeead8d8321bca42cf0cbc9d18,9beb2b19724522d467c7ac8ede2b3b0edb9503e0a9c5c4866e5ee0436cc7043d,9062,1571,67,2042,2500,439,15,571,0.279439847231063,2613
IN-Abs:train:1731:nan,1731,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1731.txt,dataset/IN-Abs/train-data/summary/1731.txt,37b1d17ff97d2a3f2a4c540417502f76e988ec43e4b2d4dffc567ca3661bc29e,ccc80b5928bd6b9fd89ec5293f1accc5d12f79b716139b0607363cdfb6a0d5b5,50792,8905,333,11576,7560,1316,70,1711,0.14778214486243682,13287
IN-Abs:train:1736:nan,1736,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1736.txt,dataset/IN-Abs/train-data/summary/1736.txt,8825df5a426535be7cfb113e4da8ab2e300fa8728f06d8ab75f3f8ab6dc7520b,bdf31135886ca132d2e5b1808478a4b2d0fe274d2dedb43c082ef730151836be,41935,7344,325,9547,5901,1019,48,1325,0.13875272331154684,10872
IN-Abs:train:1742:nan,1742,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1742.txt,dataset/IN-Abs/train-data/summary/1742.txt,0cec8d2db64acea8443716ce45280bc707a29d7afe34888ebcc702c5db20fbf9,51e95e35ad61cdd27d033cda7acfec88059abc398e23056222dc6da3cc30af44,26108,4569,191,5940,2042,337,15,438,0.07375793390238564,6378
IN-Abs:train:1744:nan,1744,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1744.txt,dataset/IN-Abs/train-data/summary/1744.txt,0284c82c8bac1289cf0637b3dc2743cf442b2cc75f57569fcc5dcf557c2f684d,b348ca63d8b737e291fd5fea60e10c26f7e5aa98813cb56fb4a46250d546b5dd,24983,4497,212,5846,3298,595,29,774,0.13231042917500557,6620
IN-Abs:train:1747:nan,1747,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1747.txt,dataset/IN-Abs/train-data/summary/1747.txt,3383a10933085bda767c9b6a97dcc802d84a882622556ac203c1c4e502b78cdd,8e6a201f198bca37814a5f458dd1f540f056cc587ebf81c8f9d3858e4b6efaa2,39288,6615,257,8600,3434,582,33,757,0.08798185941043084,9357
IN-Abs:train:1755:nan,1755,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1755.txt,dataset/IN-Abs/train-data/summary/1755.txt,bc978a93cfe040be4f69882030fdce8df88e009ca05592fd2927e342656b000a,c3fde982f5ca544f83a65fbcfbaff516415a6c64b38ef638606333f653e8a779,17720,2999,93,3899,3676,635,22,826,0.21173724574858285,4725
IN-Abs:train:1768:nan,1768,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1768.txt,dataset/IN-Abs/train-data/summary/1768.txt,3b94245fabf74a6f4ea38587ffbee5fc20aeee0fb226c7143898d6905a645ac1,3254a1173e263cf423901ecef601c405a6337a3bcd9ac8dd38222ecf17b1bcaa,231752,41536,1759,53997,8313,1463,52,1902,0.03522245762711865,55899
IN-Abs:train:177:nan,177,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/177.txt,dataset/IN-Abs/train-data/summary/177.txt,ff90cce7819d195adbd45bf5ec2b7cd4b062539d88fb9d667d5f0ac954f877dc,4040707d5524a4acfa444bbce96d8f6c42188d58c526da77ad11d3eba10804f8,10099,1803,75,2344,1269,239,8,311,0.13255684969495285,2655
IN-Abs:train:1772:nan,1772,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1772.txt,dataset/IN-Abs/train-data/summary/1772.txt,a002b78b2e094291c01c43238d6ce11fe5da776e41dd1a3b8a079eec48713778,e1d234c324e91a65fbb120cd166aaaba94a01130f10ea1c4755f974634f8fc10,17369,3144,106,4087,3568,663,34,862,0.21087786259541985,4949
IN-Abs:train:1776:nan,1776,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1776.txt,dataset/IN-Abs/train-data/summary/1776.txt,7c1560f04079b8c02cd30752b6b63930323e74297ed5c980243662f5b3a9e483,a67c18547077b99ec9714d876ce9e822eb20a3bb8d47449b21a510201265147e,14719,2547,115,3311,2779,502,27,653,0.19709462112288967,3964
IN-Abs:train:1798:nan,1798,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1798.txt,dataset/IN-Abs/train-data/summary/1798.txt,58b188c79bde1029ff4af58ebd660b6b37788d12629dab37990a680b715a349e,87c693447e600ab9c2423b8d86f66933dc2b84e06bfd4bfc5b2c95a79957e68f,14395,2506,110,3258,1710,293,18,381,0.1169193934557063,3639
IN-Abs:train:18:nan,18,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/18.txt,dataset/IN-Abs/train-data/summary/18.txt,94b4da54c5424750d7c13a186a53048db3ee1a34e21ea7b32dba1845c5e7b0f1,67953091d6ba846a31949bad9cafd8bd549312036a47f39bc322ba160e4522fe,125301,21802,853,28343,1307,219,16,285,0.010044950004586736,28628
IN-Abs:train:1800:nan,1800,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1800.txt,dataset/IN-Abs/train-data/summary/1800.txt,3793434187c6e77e83d4044421e765ccc14416619f4e0ac95f8c777497aacdea,d92d02eab92c806a8c29b032c704d8d953a6438e2482890b73e676041c200118,23670,4208,159,5470,2948,524,25,681,0.12452471482889733,6151
